index	question	sentence	label
16351	可以看吗	您好	0
16352	可以看吗	您好，这套房子还在的	0
16353	可以看吗	提前预约的	1
16354	什么时候能够看房呢？	随时	1
16355	什么时候能够看房呢？	😔	0
16356	下次吃饭时去看看？	😂	0
16357	下次吃饭时去看看？	可以	1
16358	下次吃饭时去看看？	常德公寓原名爱林登公寓，张爱玲故居	0
16359	阳光怎么样	位置不错 	0
16360	阳光怎么样	光线挺好的 	1
16361	阳光怎么样	有点坡 没台阶	0
16362	阳光怎么样	缓坡	0
16363	家具呢	可以谈	1
16364	家具呢	有空的话，可以约业主出来谈谈	0
16365	家具呢	评估价我问了，他们那边还没有给我准确答复	0
16366	家具呢	价格方面我跟业主谈过，业主说都不知道是那个客户了，以为我们是没有客户压他价格 ??	0
16367	家具呢	我也这样跟业主说的	0
16368	这个房子学区是哪	周二汇文学区	1
16369	这个房子学区是哪	框架电梯房	0
16370	这个房子学区是哪	可以的。没有问题	0
16371	未来科技城其实配套都还没有上来	杭州奥体和未来科技城两个板块都在大力发展  	1
16372	未来科技城其实配套都还没有上来	未来科技城还能涨	1
16373	未来科技城其实配套都还没有上来	科技成人才太多了	0
16374	未来科技城其实配套都还没有上来	都是不差钱的主   工作在那边买房也是考虑工作近的	0
16375	未来科技城其实配套都还没有上来	开发商都猴精猴精  肉不大不吃	0
16376	这房子下周末能看吗	在进一下试试	0
16377	这房子下周末能看吗	客气啦，应该的，周五我给咱们约好时间给您去电话	0
16378	这个房子是什么情况！	可以自己隔起来。花园是私人的。	0
16379	这个房子是什么情况！	写到原始购房合同里的。	0
16380	这个房子是什么情况！	有10个平米。	0
16381	这个房子是什么情况！	花园可以自己打理出来	0
16382	这个房子是什么情况！	户型图确实不准确哈。测量的时候摄影师可能把小区绿化一起算上了。	0
16383	家具不准备带走啦？	你看什么时候有时间带你过去看下啊？	0
16384	家具不准备带走啦？	都行  商量嘛	0
16385	家具不准备带走啦？	需要就留下  不需要就带走	1
16386	家具不准备带走啦？	这个面谈	0
16387	家具不准备带走啦？	因为不配套的话可能不好搞  具体要看什么东西	0
16388	房子能看吗	你好	0
16389	房子能看吗	您说的那个房子	0
16390	房子能看吗	哪个老师	0
16391	什么时候可以看	有钥匙🔑	0
16392	什么时候可以看	你什么时候方便都可以看	1
16393	什么时候可以看	你在哪个位置	0
16394	我5:30的时候会在广石附近，如果可以看的话，5:30左右能不能看看。	应该可以我给维护人问问	1
16395	我5:30的时候会在广石附近，如果可以看的话，5:30左右能不能看看。	一会答复你	0
16396	我5:30的时候会在广石附近，如果可以看的话，5:30左右能不能看看。	稍等	0
16397	配套没要求	方便加你微信吗，停车基本上都在家门口，你看的这套门前还有小花园可以停两台车	0
16398	配套没要求	好的，我微信号是PHONE.我姓NAME	0
16399	配套没要求	那不打扰你呢，刘先生，我找好了给你发微信	0
16400	配套没要求	不麻烦	0
16401	配套没要求	打扰你了	0
16402	估计最低多少	有个税。	0
16403	估计最低多少	这套占用学籍	0
16404	估计最低多少	占用4年。	0
16405	这个在哪啊	西南户	0
16406	这个在哪啊	采光要好	0
16407	这个在哪啊	主要基本上好学校旁边都是老房子居多	0
16408	联系九楼我也去看一下可以吗？	好我问问	1
16409	联系九楼我也去看一下可以吗？	得五一了水映得业主这几天上班不让看了	1
16410	联系九楼我也去看一下可以吗？	9楼的我给您问问	0
16411	有家具家电吗	觉得装修还可以不嘛	0
16412	有家具家电吗	这个也好租啥	0
16413	有家具家电吗	挨着城管校，沙小都近得很	0
16414	有家具家电吗	附近还有很多工厂	0
16415	有家具家电吗	老师您这边什么时候方便嘛，可以过来看下房子啥	0
16416	麻烦带看一下这套房子	好哒，您现在方便么	1
16417	麻烦带看一下这套房子	稍等	0
16418	麻烦带看一下这套房子	好的	0
16419	小刘。可以看看这套房不	您好，您发的房子还在的，链家所有房源均为真实在售房源，想看看吗？	0
16420	小刘。可以看看这套房不	可以的，先带您线上看下房子，给您了解下基本情况	1
16421	这个有证	有的	1
16422	这个有证	老证，可以看房	0
16423	这个有证	相中房子可以谈的	0
16424	这个有证	是的，明天给你电话联系的	0
16425	这个有证	好的	0
16426	哪个包大税呀	在13万左右	0
16427	哪个包大税呀	能抵扣	0
16428	哪个包大税呀	要看具体情况需要业主配合	0
16429	哪个包大税呀	您明天有时间看房没？	0
16430	哪个包大税呀	可以先过来看看房子	0
16431	这套房源价格还有优惠空间吗？	您好	0
16432	这套房源价格还有优惠空间吗？	价格可以谈	1
16433	这个小区的房源多么	挺多的，就是有增值税	1
16434	这个小区的房源多么	5.3	0
16435	这个小区的房源多么	您想买总价多钱的	0
16436	这个小区的房源多么	中南三期商品房有套80平142万的	0
16437	这个小区的房源多么	业主着急卖	0
16438	这套房底价多少？	目前有两套性价比较高的，我发给您啊	0
16439	这套房底价多少？	您现在方便吗，我给您发起在线VR全景看房吧，实时同步房屋画面和语音，3分钟左右即可了解房子详细信息。	0
16440	这套房底价多少？	现在紫云103平最低一套预计在445万左右能卖，楼层也不错，在5层，有钥匙，可方便看房	0
16441	其他费用还有哪些？还有议价空间吗？	有的，还有的	1
16442	其他费用还有哪些？还有议价空间吗？	有的	1
16443	其他费用还有哪些？还有议价空间吗？	有的	1
16444	有证吗	付费读中华小学	0
16445	有证吗	嗯	0
16446	有证吗	给个电话，我打了给你说	0
16447	有证吗	么加个微信嘛	0
16448	有证吗	房东挂的，还带个车位	0
16449	这个房子在哪	这套房子在5楼，总楼层7层	1
16450	这个房子在哪	三四楼我给你找找	0
16451	这个房子在哪	这套房子在4楼，是中层楼，总楼层6层	1
16452	初中在哪上？	暂时在老育新万达这边九年制的	1
16453	初中在哪上？	这套房子是看江景的	0
16454	初中在哪上？	有时间来看不	0
16455	美女，这套房子满几年了？	不满两年	1
16456	美女，这套房子满几年了？	金桥高层都不满两年	0
16457	美女，这套房子满几年了？	看中找房东谈价 	0
16458	玉兰花园是几期？	玉兰花园是2期	1
16459	玉兰花园是几期？	为什么只想要一期啊	0
16460	玉兰花园是几期？	哥哥在锦兰B，锦兰B也可以啊	0
16461	玉兰花园是几期？	学区的问题不分几期，担心的是多虑了	0
16462	玉兰花园是几期？	停车的问题都差不多	0
16463	这个房子可以看吗	您好。	0
16464	这个房子可以看吗	您好，您进来一下。	0
16465	税费大概多少	大概是3.5个点的税	1
16466	税费大概多少	两万多的税，你看方便留个联系方式吗？我这里给你算下具体的。	1
16467	税费大概多少	好的，我这里加你	0
16468	税费大概多少	3个点	0
16469	税费大概多少	搜不到你加我吧PHONE	0
16470	房子在几期	稍等。我这边帮你看一下几号楼的	0
16471	房子在几期	你这边预算大概多少？我来帮你找一下	0
16472	房子在几期	不止吧	0
16473	房子在几期	你都看262的房子了?	0
16474	房子在几期	只考虑华强城吗？	0
16475	我想问一下，金色乐府配套学区是哪些呢	???	0
16476	我想问一下，金色乐府配套学区是哪些呢	东篱幼儿园，妈妈爱双语幼儿园，建设路小学东校区，49中，列五中学，华西中学等	1
16477	我想问一下，金色乐府配套学区是哪些呢	这是我在官网下载的	0
16478	我想问一下，金色乐府配套学区是哪些呢	高中是考过去，主要对口的是就近是华西中学，49中，列五中学。	1
16479	我想问一下，金色乐府配套学区是哪些呢	今天有空过来看看小区和房子不	0
16480	有证没	有证的	1
16481	有证没	42坪就是产权面积	0
16482	有证没	你咨询的这套目前在出租中，	0
16483	有证没	已经装修好了的	0
16484	有证没	你是自住还是投资呢	0
16485	万科红读哪个学校	有点错误😅😅	0
16486	万科红读哪个学校	贤义外国语和百外公园世纪小学	1
16487	万科红读哪个学校	这个百外是百合的，定位跟春蕾是一样的，所以学位带的还比较好	0
16488	这套房源价格还有优惠空间么？	您好，我是链家小左，很高兴为您服务。	0
16489	这套房源价格还有优惠空间么？	看了再谈	1
16490	然后周边配套还可以，不要太旧	好的	1
16491	然后周边配套还可以，不要太旧	呃总地来说哈您的一些需求的话，我觉得东方瑞景苑是最合适的，然后其他这个小区的话我也发几条给你看一下吧。	1
16492	然后周边配套还可以，不要太旧	嗯嗯	0
16493	然后周边配套还可以，不要太旧	好的	0
16494	然后周边配套还可以，不要太旧	嗯嗯	0
16495	你这个35做下来税算了吗	算了的	0
16496	你这个35做下来税算了吗	税大概3万多	0
16497	你这个35做下来税算了吗	成交总价1.5	0
16498	什么时候能够看房呢？	随时都可以	1
16499	什么时候能够看房呢？	你好	0
16500	您好，请问这个户型有啥优缺点	这套新房现在搞特价	0
16501	您好，请问这个户型有啥优缺点	是能给到您比较大的优惠的	0
16502	您好，请问这个户型有啥优缺点	你是同行吗	0
16503	您好，请问这个户型有啥优缺点	经纪人么	0
16504	您好，请问这个户型有啥优缺点	你有什么需要了解的吗	0
16505	现在可以看吗？	可以的	1
16506	现在可以看吗？	您这边留个联系方式给我	0
16507	现在可以看吗？	怎么称呼您？	0
16508	是几期？	小区总共分为五期开发	0
16509	是几期？	二期	1
16510	是几期？	单价这套最便宜。缺点是双拼的。两个证	0
16511	是几期？	单证的就刚刚那套。	0
16512	是几期？	310万的。	0
16513	几期的	一期	1
16514	几期的	12层	0
16515	几期的	两个南向卧室	0
16516	几期的	一个北向	0
16517	几期的	负二层	0
16518	我想看下房子	有什么可以帮助您吗？	0
16519	我想看下房子	您是想看几房的呢	1
16520	我想看下房子	考虑投资哈	0
16521	价位还能商量不	这套房子在7楼，总楼层16层	0
16522	价位还能商量不	价格能谈	1
16523	价位还能商量不	你看过房子没	0
16524	能看么	能看	1
16525	能看么	有钥匙	1
16526	能看么	您好，有什么可以帮助您	0
16527	有税吧	嗯 不满五年 有差额税	1
16528	有税吧	差额税大概5万	1
16529	有税吧	方便留个联系方式吗	0
16530	有税吧	为了您方便咨询，第一时间了解到项目政策信息，可以加一下我的微信PHONE	0
16531	能谈到多少呢	商量不了多少	1
16532	能谈到多少呢	这个房子也是精装修的	0
16533	能谈到多少呢	这套房子在26楼	0
16534	最低156？	目前同户型装修保养算不错的了	0
16535	最低156？	最近才下调4万。目前价格还有空间。	1
16536	最低156？	但具体还能谈多少，业主也没说。	1
16537	是哪里的楼	请问需要咨询哪里房子	0
16538	是哪里的楼	您好	0
16539	是哪里的楼	对的	0
16540	是几期的	我们可以先去看房，看中了房才能去跟房东谈价?	0
16541	是几期的	六期比较新，楼间距很宽	0
